,userName,score,at,content,target,text,token,token_bersih
1577,Md Badol,5,2022-07-23 08:10:02,I hepy,1,i hepy,"['i', 'hepy']",['hepy']
1578,Cintaa Cintaa,5,2022-07-23 07:33:50,Emang mantap lah 😁,1,emang mantap lah 😁,"['emang', 'mantap', 'lah']","['emang', 'mantap']"
1579,Afie AfieDorez,5,2022-07-23 00:07:28,Top,1,top,['top'],['top']
1580,Alya50 Abnk1234#,5,2022-07-22 23:15:26,very good,1,very good,"['very', 'good']",[]
1581,Waty Wat,1,2022-07-22 21:29:06,Y awllh lindungi lh hmb mu ini jauh kan lh dri godaan shetan yg durjana dan BRI aku kekuatan,0,y awllh lindungi lh hmb mu ini jauh kan lh dri godaan shetan yg durjana dan bri aku kekuatan,"['y', 'awllh', 'lindungi', 'lh', 'hmb', 'mu', 'ini', 'jauh', 'kan', 'lh', 'dri', 'godaan', 'shetan', 'yg', 'durjana', 'dan', 'bri', 'aku', 'kekuatan']","['awllh', 'lindungi', 'lh', 'hmb', 'lh', 'dri', 'godaan', 'shetan', 'yg', 'durjana', 'bri', 'kekuatan']"
1582,Renata Citra wulandari,4,2022-07-22 18:33:05,Bagus,1,bagus,['bagus'],['bagus']
1583,Siliwangi 37,5,2022-07-22 15:43:28,Kunyuk,1,kunyuk,['kunyuk'],['kunyuk']
1584,enadang sarkim,5,2022-07-22 15:03:23,Masuk,1,masuk,['masuk'],['masuk']
1585,Raman Raman,5,2022-07-22 14:07:11,Enak. Bermain bersama orang2 baik.,1,enak  bermain bersama orang2 baik ,"['enak', 'bermain', 'bersama', 'orang2', 'baik']","['bermain', 'orang2']"
1586,Mira Amelia,5,2022-07-22 11:16:22,Good,1,good,['good'],[]
1587,Nur Hasanah,5,2022-07-22 10:35:05,bagusssssss,1,bagusssssss,['bagusssssss'],['bagusssssss']
1588,Halimah Muhammad,5,2022-07-22 09:56:28,bagus suka,1,bagus suka,"['bagus', 'suka']","['bagus', 'suka']"
1589,Free Fire,5,2022-07-22 07:06:12,Fyp pliss,1,fyp pliss,"['fyp', 'pliss']","['fyp', 'pliss']"
1590,tukang ngibul,5,2022-07-22 03:10:59,Tiktok banyak membantu dlm segala hal dan informasi penting,1,tiktok banyak membantu dlm segala hal dan informasi penting,"['tiktok', 'banyak', 'membantu', 'dlm', 'segala', 'hal', 'dan', 'informasi', 'penting']","['tiktok', 'membantu', 'dlm', 'informasi']"
1591,cariel albuquerque,5,2022-07-21 14:10:08,Daniel abs,1,daniel abs,"['daniel', 'abs']","['daniel', 'abs']"
1592,Adi Ida,5,2022-07-21 13:58:37,saya ska,1,saya ska,"['saya', 'ska']",['ska']
1593,Wel T-Rex Gym Club,5,2022-07-21 13:13:40,Goods very goods,1,goods very goods,"['goods', 'very', 'goods']","['goods', 'goods']"
1594,RP Gaming,4,2022-07-21 09:42:39,"Kenapa, kalo kita membuka komentar, itu pin komentar nya kok gaada malahan pin nya random, bukan dikasih paling atas, tolong perbaiki lagi supaya saya bisa nyaman mainin tiktok nya",1,kenapa  kalo kita membuka komentar  itu pin komentar nya kok gaada malahan pin nya random  bukan dikasih paling atas  tolong perbaiki lagi supaya saya bisa nyaman mainin tiktok nya,"['kenapa', 'kalo', 'kita', 'membuka', 'komentar', 'itu', 'pin', 'komentar', 'nya', 'kok', 'gaada', 'malahan', 'pin', 'nya', 'random', 'bukan', 'dikasih', 'paling', 'atas', 'tolong', 'perbaiki', 'lagi', 'supaya', 'saya', 'bisa', 'nyaman', 'mainin', 'tiktok', 'nya']","['kalo', 'membuka', 'komentar', 'pin', 'komentar', 'nya', 'gaada', 'pin', 'nya', 'random', 'dikasih', 'tolong', 'perbaiki', 'nyaman', 'mainin', 'tiktok', 'nya']"
1595,i250 dsf,5,2022-07-21 06:22:20,Saya senang menggunakn tiktok,1,saya senang menggunakn tiktok,"['saya', 'senang', 'menggunakn', 'tiktok']","['senang', 'menggunakn', 'tiktok']"
1596,Martinho Da Cruz,5,2022-07-21 00:37:55,Buaguss bangat👌,1,buaguss bangat👌,['buaguss'],['buaguss']
1597,Lume Hariyanti,5,2022-07-20 20:54:37,Saya pengen bayar promosi tapi kenapa cuma kredit doang gk pake pulsa... Semoga nanti2 bisa paje pulsa,1,saya pengen bayar promosi tapi kenapa cuma kredit doang gk pake pulsa    semoga nanti2 bisa paje pulsa,"['saya', 'pengen', 'bayar', 'promosi', 'tapi', 'kenapa', 'cuma', 'kredit', 'doang', 'gk', 'pake', 'pulsa', 'semoga', 'nanti2', 'bisa', 'paje', 'pulsa']","['pengen', 'bayar', 'promosi', 'kredit', 'doang', 'gk', 'pake', 'pulsa', 'semoga', 'nanti2', 'paje', 'pulsa']"
1598,Syakilahputri Kelaudiaputri,5,2022-07-20 17:58:36,Oke,1,oke,['oke'],['oke']
1599,Beik demais O sei simu u nia masin,1,2022-07-20 13:50:30,Aku mau Siarang lansug,0,aku mau siarang lansug,"['aku', 'mau', 'siarang', 'lansug']","['siarang', 'lansug']"
1600,Mikey Touman,5,2022-07-20 11:13:04,Ini cantik sekali aku kasi Bintan Liman,1,ini cantik sekali aku kasi bintan liman,"['ini', 'cantik', 'sekali', 'aku', 'kasi', 'bintan', 'liman']","['cantik', 'kasi', 'bintan', 'liman']"
1601,Eny Rohaeni,5,2022-07-20 05:21:15,Aku sangat suka sangat membantu menemani kejenuhan ku,1,aku sangat suka sangat membantu menemani kejenuhan ku,"['aku', 'sangat', 'suka', 'sangat', 'membantu', 'menemani', 'kejenuhan', 'ku']","['suka', 'membantu', 'menemani', 'kejenuhan', 'ku']"
1602,anisa hashem,5,2022-07-19 21:14:39,Good,1,good,['good'],[]
1603,Acep Ahmad,5,2022-07-19 17:02:02,Lanjut kan,1,lanjut kan,"['lanjut', 'kan']",[]
1604,Agus Adi,5,2022-07-19 16:09:11,Normalllllllllllllll,1,normalllllllllllllll,['normalllllllllllllll'],['normalllllllllllllll']
1605,Nj Vip,5,2022-07-19 11:54:52,Terimakasih tiktok,1,terimakasih tiktok,"['terimakasih', 'tiktok']","['terimakasih', 'tiktok']"
1606,sonya noyclara,5,2022-07-19 10:36:56,Aku suka aplikasi tik tok 🤩🤩🤩🤩,1,aku suka aplikasi tik tok 🤩🤩🤩🤩,"['aku', 'suka', 'aplikasi', 'tik', 'tok', '🤩🤩🤩🤩']","['suka', 'aplikasi', 'tik', 'tok', '🤩🤩🤩🤩']"
1607,Sula svr,1,2022-07-19 10:33:08,Jamet,0,jamet,['jamet'],['jamet']
1608,Komar 65,5,2022-07-19 09:58:18,Ok,1,ok,['ok'],[]
1609,Titin Nelsya,4,2022-07-19 08:45:08,Sebel...sering ada iklan,1,sebel   sering ada iklan,"['sebel', 'sering', 'ada', 'iklan']","['sebel', 'iklan']"
1610,Nahfa Maulida,5,2022-07-19 07:48:32,Sangat sangat ber manfaat bagi saya,1,sangat sangat ber manfaat bagi saya,"['sangat', 'sangat', 'ber', 'manfaat', 'bagi', 'saya']","['ber', 'manfaat']"
1611,Ryan Solihin,5,2022-07-19 02:20:58,Ok,1,ok,['ok'],[]
1612,Rehana rehan Rehana,5,2022-07-19 00:28:31,Menghibur banget,1,menghibur banget,"['menghibur', 'banget']","['menghibur', 'banget']"
1613,Salmi S4lmiati,5,2022-07-18 23:31:02,Happy,1,happy,['happy'],['happy']
1614,hari setiawan,4,2022-07-18 16:46:34,Baguss•^•,1,baguss• •,"['baguss•', '•']","['baguss•', '•']"
1615,Melky Dacosta,1,2022-07-18 11:06:40,Aplikasinya Lemott,0,aplikasinya lemott,"['aplikasinya', 'lemott']","['aplikasinya', 'lemott']"
1616,Ar Juna,5,2022-07-18 07:50:43,😊,1,😊,[],[]
1617,Mazz Uya setiawan,5,2022-07-18 03:13:10,Bagus,1,bagus,['bagus'],['bagus']
1618,Film Akun,5,2022-07-18 01:34:18,Monggo mantap,1,monggo mantap,"['monggo', 'mantap']","['monggo', 'mantap']"
1619,Sintia Wenas,5,2022-07-17 21:12:08,Sngt baik,1,sngt baik,"['sngt', 'baik']",['sngt']
1620,Ian Rana,5,2022-07-17 17:41:52,Good aplikasi,1,good aplikasi,"['good', 'aplikasi']",['aplikasi']
1621,Erny Nura,5,2022-07-17 11:56:10,Bagus dan bermanfaat,1,bagus dan bermanfaat,"['bagus', 'dan', 'bermanfaat']","['bagus', 'bermanfaat']"
1622,N.K.S. Official N.K.S. Official,2,2022-07-17 10:11:36,Bagus,0,bagus,['bagus'],['bagus']
1623,Jumita Abu,4,2022-07-17 08:28:11,Hlo aplikasi nya bagus tapi knapa filter nya gak kaya yang punha orang ko punha ku yang jelek gitu si,1,hlo aplikasi nya bagus tapi knapa filter nya gak kaya yang punha orang ko punha ku yang jelek gitu si,"['hlo', 'aplikasi', 'nya', 'bagus', 'tapi', 'knapa', 'filter', 'nya', 'gak', 'kaya', 'yang', 'punha', 'orang', 'ko', 'punha', 'ku', 'yang', 'jelek', 'gitu', 'si']","['hlo', 'aplikasi', 'nya', 'bagus', 'knapa', 'filter', 'nya', 'gak', 'kaya', 'yang', 'punha', 'orang', 'punha', 'ku', 'yang', 'jelek', 'gitu']"
1624,Gevania Leite,5,2022-07-17 08:21:10,Saya suka banget sama aplikasi ini tapi efek aku deh ko efek tiktok saya gabisa dipake 2022 yang keluarang efek baru,1,saya suka banget sama aplikasi ini tapi efek aku deh ko efek tiktok saya gabisa dipake 2022 yang keluarang efek baru,"['saya', 'suka', 'banget', 'sama', 'aplikasi', 'ini', 'tapi', 'efek', 'aku', 'deh', 'ko', 'efek', 'tiktok', 'saya', 'gabisa', 'dipake', '2022', 'yang', 'keluarang', 'efek', 'baru']","['suka', 'banget', 'aplikasi', 'efek', 'deh', 'efek', 'tiktok', 'gabisa', 'dipake', '2022', 'yang', 'keluarang', 'efek']"
1625,Aldo Neves,5,2022-07-17 05:56:29,"TITOK EMAN KEREN..........,...",1,titok eman keren              ,"['titok', 'eman', 'keren']","['titok', 'eman', 'keren']"
1626,patimah jts,5,2022-07-16 16:01:25,Ok lah bosku,1,ok lah bosku,"['ok', 'lah', 'bosku']",['bosku']
1627,Muchlis Margidin,2,2022-07-16 15:02:36,Kasih bintang 2 aja dulu,0,kasih bintang 2 aja dulu,"['kasih', 'bintang', '2', 'aja', 'dulu']","['kasih', 'bintang', '2', 'aja']"
1628,Op minahz,5,2022-07-16 12:55:20,Bondu Roni,1,bondu roni,"['bondu', 'roni']","['bondu', 'roni']"
1629,Dadan Sundarin,5,2022-07-16 09:08:13,"Ya udh saya kasih 5 ajh dwech,,,",1,ya udh saya kasih 5 ajh dwech   ,"['ya', 'udh', 'saya', 'kasih', '5', 'ajh', 'dwech']","['udh', 'kasih', '5', 'ajh', 'dwech']"
1630,Domingos Da Csm,5,2022-07-16 05:55:42,🤝,1,🤝,['🤝'],['🤝']
1631,Zozo Love,5,2022-07-16 05:40:51,Sangat oke,1,sangat oke,"['sangat', 'oke']",['oke']
1632,arshyla Sari,5,2022-07-16 05:22:16,Sangat bagus...,1,sangat bagus   ,"['sangat', 'bagus']",['bagus']
1633,Andrianto,3,2022-07-16 01:21:37,Biasa aja,0,biasa aja,"['biasa', 'aja']",['aja']
1634,Yuyun yuliawati Riswandi,5,2022-07-15 18:43:00,Terimkasih,1,terimkasih,['terimkasih'],['terimkasih']
1635,Hera Hermawati,5,2022-07-15 17:13:49,Terhibur bangettt ....,1,terhibur bangettt     ,"['terhibur', 'bangettt']","['terhibur', 'bangettt']"
1636,Arwali kuk,1,2022-07-15 14:48:10,Mls donlod ya karena gak punya paket,0,mls donlod ya karena gak punya paket,"['mls', 'donlod', 'ya', 'karena', 'gak', 'punya', 'paket']","['mls', 'donlod', 'gak', 'paket']"
1637,Jomblo Sejati,5,2022-07-15 13:08:48,delicious,1,delicious,['delicious'],['delicious']
1638,Yoesef Setia,4,2022-07-15 12:18:26,sangat jd hiburan,1,sangat jd hiburan,"['sangat', 'jd', 'hiburan']","['jd', 'hiburan']"
1639,Erwin Gun,5,2022-07-15 06:46:14,Mantap,1,mantap,['mantap'],['mantap']
1640,Jumardian 1997syah,4,2022-07-15 01:22:31,Good,1,good,['good'],[]
1641,agus triwidodo,5,2022-07-14 08:11:37,Mantap,1,mantap,['mantap'],['mantap']
1642,Kartika,5,2022-07-14 06:30:39,👍,1,👍,[],[]
1643,Eni Sumiyati,5,2022-07-14 05:36:49,ku kasih 3 dulu bintang ya bagus banget sih,1,ku kasih 3 dulu bintang ya bagus banget sih,"['ku', 'kasih', '3', 'dulu', 'bintang', 'ya', 'bagus', 'banget', 'sih']","['ku', 'kasih', '3', 'bintang', 'bagus', 'banget', 'sih']"
1644,Fono Tonik,5,2022-07-14 01:54:03,🙉🙉🙉🙈🙈🙈,1,🙉🙉🙉🙈🙈🙈,[],[]
1645,Sis Wanto,5,2022-07-14 01:34:47,Tiktok is very good,1,tiktok is very good,"['tiktok', 'is', 'very', 'good']",['tiktok']
1646,robymarga Putra,2,2022-07-14 01:00:59,Kasih bintang 2 aj deh,0,kasih bintang 2 aj deh,"['kasih', 'bintang', '2', 'aj', 'deh']","['kasih', 'bintang', '2', 'aj', 'deh']"
1647,Ana Godinho,5,2022-07-14 00:39:49,Aku suka bangan apk nya....,1,aku suka bangan apk nya    ,"['aku', 'suka', 'bangan', 'apk', 'nya']","['suka', 'bangan', 'apk', 'nya']"
1648,Oppo aalimaempat,5,2022-07-13 23:09:20,Good,1,good,['good'],[]
1649,Viyan Tini,5,2022-07-13 13:52:45,Terbaik,1,terbaik,['terbaik'],['terbaik']
1650,Virna Arcanjo,4,2022-07-13 13:34:34,Marisia,1,marisia,['marisia'],['marisia']
1651,Uddin Sahed,5,2022-07-13 11:39:47,"Ż h h b gbhn indonesia dan bahasa jawa timur yang huuuu di yuyun wahyuni, tetty yang ttg itu yg di atas meja. Download film dulu dulu cuLas di universitas muhammadiyah yogyakarta yuyun wahyuni yuyun yuyun",1,ż h h b gbhn indonesia dan bahasa jawa timur yang huuuu di yuyun wahyuni  tetty yang ttg itu yg di atas meja  download film dulu dulu culas di universitas muhammadiyah yogyaka a yuyun wahyuni yuyun yuyun,"['ż', 'h', 'h', 'b', 'gbhn', 'indonesia', 'dan', 'bahasa', 'jawa', 'timur', 'yang', 'huuuu', 'di', 'yuyun', 'wahyuni', 'tetty', 'yang', 'ttg', 'itu', 'yg', 'di', 'atas', 'meja', 'download', 'film', 'dulu', 'dulu', 'culas', 'di', 'universitas', 'muhammadiyah', 'yogyaka', 'a', 'yuyun', 'wahyuni', 'yuyun', 'yuyun']","['ż', 'b', 'gbhn', 'indonesia', 'bahasa', 'jawa', 'timur', 'yang', 'huuuu', 'yuyun', 'wahyuni', 'tetty', 'yang', 'ttg', 'yg', 'meja', 'download', 'film', 'culas', 'universitas', 'muhammadiyah', 'yogyaka', 'yuyun', 'wahyuni', 'yuyun', 'yuyun']"
1652,WaLövis,5,2022-07-13 10:27:50,aku ingin beta akses,1,aku ingin beta akses,"['aku', 'ingin', 'beta', 'akses']","['beta', 'akses']"
1653,Bambang Hermanto,5,2022-07-13 09:53:54,Gimana biar akun tiktok menghasilkan uqng,1,gimana biar akun tiktok menghasilkan uqng,"['gimana', 'biar', 'akun', 'tiktok', 'menghasilkan', 'uqng']","['gimana', 'biar', 'akun', 'tiktok', 'menghasilkan', 'uqng']"
1654,Gv Amaral,5,2022-07-13 04:03:55,Aku suka bangat,1,aku suka bangat,"['aku', 'suka', 'bangat']","['suka', 'bangat']"
1655,Dewi Sahrudin,5,2022-07-12 23:03:21,Terhibur senang,1,terhibur senang,"['terhibur', 'senang']","['terhibur', 'senang']"
1656,Cxb F,5,2022-07-12 19:36:22,Shafiq,1,shafiq,['shafiq'],['shafiq']
1657,Khafid khafid,5,2022-07-12 16:41:05,ini sangat seruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1,ini sangat seruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,"['ini', 'sangat', 'seruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu']",['seruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu']
1658,Alvie Piansyah,4,2022-07-12 16:28:24,Meski gk fyp tp mnghibur,1,meski gk fyp tp mnghibur,"['meski', 'gk', 'fyp', 'tp', 'mnghibur']","['gk', 'fyp', 'tp', 'mnghibur']"
1659,Sena Rajab,3,2022-07-12 15:44:14,3 aja dulu lelet ngga kaya dulu,0,3 aja dulu lelet ngga kaya dulu,"['3', 'aja', 'dulu', 'lelet', 'ngga', 'kaya', 'dulu']","['3', 'aja', 'lelet', 'ngga', 'kaya']"
1660,Broters VV Lirik,5,2022-07-12 04:17:55,Mantap apl nya...,1,mantap apl nya   ,"['mantap', 'apl', 'nya']","['mantap', 'apl', 'nya']"
1661,Cesar Araújo deo correia,5,2022-07-12 00:38:30,Nice ona!!,1,nice ona  ,"['nice', 'ona']",['nice']
1662,Muhamad safrudin,5,2022-07-11 20:11:11,Sangat bagus sekali,1,sangat bagus sekali,"['sangat', 'bagus', 'sekali']",['bagus']
1663,Yarra Jhoni,5,2022-07-11 19:27:22,Cukup menghibur buat hiburan dan tontonan,1,cukup menghibur buat hiburan dan tontonan,"['cukup', 'menghibur', 'buat', 'hiburan', 'dan', 'tontonan']","['menghibur', 'hiburan', 'tontonan']"
1664,Totoh Last,5,2022-07-11 18:25:24,Fresonal tkwith,1,fresonal tkwith,"['fresonal', 'tkwith']","['fresonal', 'tkwith']"
1665,Yaya Silvi yani,3,2022-07-11 17:37:16,. Ko aku nyimpen d draf sering ilang sendiri sh,0,  ko aku nyimpen d draf sering ilang sendiri sh,"['ko', 'aku', 'nyimpen', 'd', 'draf', 'sering', 'ilang', 'sendiri', 'sh']","['nyimpen', 'draf', 'ilang', 'sh']"
1666,DHIYA Royan,5,2022-07-11 13:01:36,Bagus amat,1,bagus amat,"['bagus', 'amat']",['bagus']
1667,Muhamad Dimyati,5,2022-07-11 11:49:26,𝘠𝘦𝘥𝘰𝘬 𝘬𝘶𝘰𝘵𝘢 𝘺𝘢 𝘱𝘢𝘳𝘢𝘩 𝘣𝘢𝘵 𝘥𝘢𝘩 𝘪𝘯𝘪 𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪,1,𝘠𝘦𝘥𝘰𝘬 𝘬𝘶𝘰𝘵𝘢 𝘺𝘢 𝘱𝘢𝘳𝘢𝘩 𝘣𝘢𝘵 𝘥𝘢𝘩 𝘪𝘯𝘪 𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪,"['𝘠𝘦𝘥𝘰𝘬', '𝘬𝘶𝘰𝘵𝘢', '𝘺𝘢', '𝘱𝘢𝘳𝘢𝘩', '𝘣𝘢𝘵', '𝘥𝘢𝘩', '𝘪𝘯𝘪', '𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪']","['𝘠𝘦𝘥𝘰𝘬', '𝘬𝘶𝘰𝘵𝘢', '𝘺𝘢', '𝘱𝘢𝘳𝘢𝘩', '𝘣𝘢𝘵', '𝘥𝘢𝘩', '𝘪𝘯𝘪', '𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪']"
1668,Elisabeth Bria,5,2022-07-11 09:32:43,Aplknya bgus bnge,1,aplknya bgus bnge,"['aplknya', 'bgus', 'bnge']","['aplknya', 'bgus', 'bnge']"
1669,Xxx Qing,5,2022-07-11 01:53:28,Bagus bisa apk ini,1,bagus bisa apk ini,"['bagus', 'bisa', 'apk', 'ini']","['bagus', 'apk']"
1670,CA Gusman,5,2022-07-10 19:51:08,Ok,1,ok,['ok'],[]
1671,Nur Sholeh,5,2022-07-10 19:13:02,I m like,1,i m like,"['i', 'm', 'like']",[]
1672,Pandu Ade sanjaya,5,2022-07-10 17:19:06,Bgs,1,bgs,['bgs'],['bgs']
1673,La huma,5,2022-07-10 16:42:36,hvk,1,hvk,['hvk'],['hvk']
1674,Ikin Sodikin,2,2022-07-10 14:54:45,Aku kasih 2 bitang dulu..,0,aku kasih 2 bitang dulu  ,"['aku', 'kasih', '2', 'bitang', 'dulu']","['kasih', '2', 'bitang']"
1675,MD. NiROB Knb.,5,2022-07-10 13:37:52,NiRoB. Sxxx Ssdd Sss Dd,1,nirob  sxxx ssdd sss dd,"['nirob', 'sxxx', 'ssdd', 'sss', 'dd']","['nirob', 'sxxx', 'ssdd', 'sss', 'dd']"
1676,Masum Billah,4,2022-07-10 13:36:48,MD ROB,1,md rob,"['md', 'rob']","['md', 'rob']"
1677,Taryumi Taryumi,5,2022-07-10 13:13:34,Bagus banget,1,bagus banget,"['bagus', 'banget']","['bagus', 'banget']"
1678,Dari,3,2022-07-10 11:31:10,"I used to have subtitles and clear mode, which are both incredibly useful and now I don't have either. I don't understand why they would take the features that I could actually use and away again",0,i used to have subtitles and clear mode  which are both incredibly useful and now i don t have either  i don t understand why they would take the features that i could actually use and away again,"['i', 'used', 'to', 'have', 'subtitles', 'and', 'clear', 'mode', 'which', 'are', 'both', 'incredibly', 'useful', 'and', 'now', 'i', 'don', 't', 'have', 'either', 'i', 'don', 't', 'understand', 'why', 'they', 'would', 'take', 'the', 'features', 'that', 'i', 'could', 'actually', 'use', 'and', 'away', 'again']","['subtitles', 'clear', 'incredibly', 'understand', 'features', 'away']"
1679,Ilham Maulana,4,2022-07-10 10:59:56,Coba dulu,1,coba dulu,"['coba', 'dulu']",['coba']
1680,Fati Effendy Samon,5,2022-07-10 06:34:25,Good,1,good,['good'],[]
1681,ابوعلي العامري,4,2022-07-09 18:24:44,مايتث,1,مايتث,['مايتث'],['مايتث']
1682,Zeferino Freitas belo,5,2022-07-09 16:16:15,Keren,1,keren,['keren'],['keren']
1683,hasan Rasta,5,2022-07-09 16:04:46,Mantap sudah tmakasih,1,mantap sudah tmakasih,"['mantap', 'sudah', 'tmakasih']","['mantap', 'tmakasih']"
1684,Cinta Cipu,5,2022-07-09 16:03:52,Sangat menarik,1,sangat menarik,"['sangat', 'menarik']",['menarik']
1685,Yan's Mulyani,5,2022-07-09 15:13:17,Oke,1,oke,['oke'],['oke']
1686,Arao Arsenio,5,2022-07-09 11:52:12,Tik tok beri aku orang follow nya 10k dong dan like 500k,1,tik tok beri aku orang follow nya 10k dong dan like 500k,"['tik', 'tok', 'beri', 'aku', 'orang', 'follow', 'nya', '10k', 'dong', 'dan', 'like', '500k']","['tik', 'tok', 'orang', 'follow', 'nya', '10k', '500k']"
1687,jibon Ginanjar,5,2022-07-09 10:11:26,Nice,1,nice,['nice'],['nice']
1688,A Chong,5,2022-07-09 09:17:09,Ok,1,ok,['ok'],[]
1689,Sah Anil,5,2022-07-09 05:17:42,Umesh,1,umesh,['umesh'],['umesh']
1690,Tl Taibesi,5,2022-07-09 02:14:23,Aku kasi bintang 5 karna aku suka tiktok,1,aku kasi bintang 5 karna aku suka tiktok,"['aku', 'kasi', 'bintang', '5', 'karna', 'aku', 'suka', 'tiktok']","['kasi', 'bintang', '5', 'suka', 'tiktok']"
1691,Agus Ramdan,3,2022-07-09 01:26:16,"Tolong tambahkan pembayaran promosi menggunakan pulsa, jangan cuman kartu kredit.",0,tolong tambahkan pembayaran promosi menggunakan pulsa  jangan cuman ka u kredit ,"['tolong', 'tambahkan', 'pembayaran', 'promosi', 'menggunakan', 'pulsa', 'jangan', 'cuman', 'ka', 'u', 'kredit']","['tolong', 'tambahkan', 'pembayaran', 'promosi', 'pulsa', 'cuman', 'kredit']"
1692,muiz Sugar,5,2022-07-08 21:28:17,M Dollar,1,m dollar,"['m', 'dollar']",['dollar']
1693,pereira araoujo,5,2022-07-08 16:33:15,👍🏻👍🏻👍🏻👍🏻👍🏻,1,👍🏻👍🏻👍🏻👍🏻👍🏻,[],[]
1694,Genyvia Zacalina,4,2022-07-08 11:50:25,Bagus tapi gamau ada live selama lagi nontong,1,bagus tapi gamau ada live selama lagi nontong,"['bagus', 'tapi', 'gamau', 'ada', 'live', 'selama', 'lagi', 'nontong']","['bagus', 'gamau', 'live', 'nontong']"
1695,ega tok,5,2022-07-08 11:18:41,Bagus kok kalian harus punya,1,bagus kok kalian harus punya,"['bagus', 'kok', 'kalian', 'harus', 'punya']",['bagus']
1696,Md Imran,5,2022-07-08 09:01:01,dhydhdeiududud wi,1,dhydhdeiududud wi,"['dhydhdeiududud', 'wi']","['dhydhdeiududud', 'wi']"
1697,Zainul Arifin,5,2022-07-08 04:38:05,Kasih 1 dulu blm di coba,1,kasih 1 dulu blm di coba,"['kasih', '1', 'dulu', 'blm', 'di', 'coba']","['kasih', '1', 'blm', 'coba']"
1698,Md Markas,5,2022-07-08 04:05:38,Amira bawel.janda pengguda😍,1,amira bawel janda pengguda😍,"['amira', 'bawel', 'janda']","['amira', 'bawel', 'janda']"
1699,Yashmin Arora,1,2022-07-07 18:22:27,kenapa sering ga bisa install,0,kenapa sering ga bisa install,"['kenapa', 'sering', 'ga', 'bisa', 'install']",['install']
1700,Novi Anti,5,2022-07-07 11:46:51,Sangat baguss,1,sangat baguss,"['sangat', 'baguss']",['baguss']
1701,JHON ELANG,5,2022-07-07 09:08:35,Mantap selalu kasih bibntang 7,1,mantap selalu kasih bibntang 7,"['mantap', 'selalu', 'kasih', 'bibntang', '7']","['mantap', 'kasih', 'bibntang', '7']"
1702,Sarya Sarya,5,2022-07-07 08:53:19,Sangat meyenangkan,1,sangat meyenangkan,"['sangat', 'meyenangkan']",['meyenangkan']
1703,Pengguna Google,5,2022-07-07 07:16:43,Hese fyp,1,hese fyp,"['hese', 'fyp']","['hese', 'fyp']"
1704,Julião Lamberto Belo,5,2022-07-07 02:58:50,Mantap,1,mantap,['mantap'],['mantap']
1705,Putu Agus Ardika Dharma Saputra 33,5,2022-07-07 02:31:04,mantap,1,mantap,['mantap'],['mantap']
1706,Hshs Shhsbsbs,5,2022-07-06 20:29:12,❤❤,1,❤❤,[],[]
1707,Idiris Mukhtaar,5,2022-07-06 19:46:47,cabdale boy,1,cabdale boy,"['cabdale', 'boy']","['cabdale', 'boy']"
1708,Maspupah,5,2022-07-06 19:42:27,Bgus aq suka .TPi g prnh msuk fyp,1,bgus aq suka  tpi g prnh msuk fyp,"['bgus', 'aq', 'suka', 'tpi', 'g', 'prnh', 'msuk', 'fyp']","['bgus', 'aq', 'suka', 'tpi', 'g', 'prnh', 'msuk', 'fyp']"
1709,Boaventura S Da Costa Da costa,4,2022-07-06 14:19:38,bagus apk nya,1,bagus apk nya,"['bagus', 'apk', 'nya']","['bagus', 'apk', 'nya']"
1710,Maria Madalena,5,2022-07-06 13:10:15,Bagus bangeet💪,1,bagus bangeet💪,['bagus'],['bagus']
